,id,annotations,file_upload,drafts,predictions,data,meta,created_at,updated_at,inner_id,total_annotations,cancelled_annotations,total_predictions,comment_count,unresolved_comment_count,last_comment_updated_at,project,updated_by,comment_authors
29,1627,"[{'id': 1450, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'mLKkGCTFm2', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:33.864872Z', 'updated_at': '2023-02-27T06:28:33.864872Z', 'lead_time': 0.998, 'prediction': {}, 'result_count': 0, 'task': 1627, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 29, 'id': 1619369960480047104, 'username': 'umayshhhhb', 'text': 'Dari dulu gw muter2in indonesia jadi pembawa acara Galeri Sepakbola Indonesia tahun 2009 sampe sekarang 2023 sepakb… https://t.co/ska4IIok64', 'retweet_count': 3, 'like_count': 123, 'created_at': '2023-01-28 16:20:59+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:33.919744+00:00,30,1,0,0,0,0,,14,1,[]
30,1628,"[{'id': 1451, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'cOp4OvM8_v', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:35.040656Z', 'updated_at': '2023-02-27T06:28:35.040656Z', 'lead_time': 0.908, 'prediction': {}, 'result_count': 0, 'task': 1628, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 30, 'id': 1619164871836442624, 'username': 'umayshhhhb', 'text': '@zaynbetterr yuk', 'retweet_count': 0, 'like_count': 8, 'created_at': '2023-01-28 02:46:02+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:35.104211+00:00,31,1,0,0,0,0,,14,1,[]
31,1629,"[{'id': 1452, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'k87FnTscTW', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:36.709624Z', 'updated_at': '2023-02-27T06:28:36.709624Z', 'lead_time': 1.3980000000000001, 'prediction': {}, 'result_count': 0, 'task': 1629, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 31, 'id': 1619159120430632961, 'username': 'umayshhhhb', 'text': '11 video klip tapi jarinya 10 apaansi lu may', 'retweet_count': 9, 'like_count': 315, 'created_at': '2023-01-28 02:23:11+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:36.765145+00:00,32,1,0,0,0,0,,14,1,[]
32,1630,"[{'id': 1453, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'JzGoA-WTeL', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:37.929996Z', 'updated_at': '2023-02-27T06:28:37.929996Z', 'lead_time': 0.963, 'prediction': {}, 'result_count': 0, 'task': 1630, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 32, 'id': 1619159006697902080, 'username': 'umayshhhhb', 'text': 'umay keefci bakal muter muter kfc bekasi, bakal sign cd cd Kukira Kau Rumah yang sekarang masih dijual di gerai ger… https://t.co/7CqcFVKvYk', 'retweet_count': 85, 'like_count': 1180, 'created_at': '2023-01-28 02:22:44+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:37.986872+00:00,33,1,0,0,0,0,,14,1,[]
33,1631,"[{'id': 1454, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'hJnHIuol7o', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:39.207241Z', 'updated_at': '2023-02-27T06:28:39.207241Z', 'lead_time': 1.008, 'prediction': {}, 'result_count': 0, 'task': 1631, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 33, 'id': 1619146053072355329, 'username': 'umayshhhhb', 'text': 'RT @bakmialice: langkah renjana (2023)\n\nheartwarming family story dealing with financial issues, centralizing on renjana.  siblings relatio…', 'retweet_count': 15, 'like_count': 0, 'created_at': '2023-01-28 01:31:15+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:39.284921+00:00,34,1,0,0,0,0,,14,1,[]
34,1632,"[{'id': 1455, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'eFOLtfXpB7', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:40.794804Z', 'updated_at': '2023-02-27T06:28:40.794804Z', 'lead_time': 1.205, 'prediction': {}, 'result_count': 0, 'task': 1632, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 34, 'id': 1618993679464792066, 'username': 'umayshhhhb', 'text': 'RT @cinemuach: Yg anak rantau, punya mimpi, tp harus jadi tulang punggung keluarga juga, this film is for you! Yg bisa aku highlight di fil…', 'retweet_count': 40, 'like_count': 0, 'created_at': '2023-01-27 15:25:47+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:40.854595+00:00,35,1,0,0,0,0,,14,1,[]
35,1633,"[{'id': 1456, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '3OVZNgYKMs', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:41.984798Z', 'updated_at': '2023-02-27T06:28:41.984798Z', 'lead_time': 0.896, 'prediction': {}, 'result_count': 0, 'task': 1633, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 35, 'id': 1618986293526134790, 'username': 'umayshhhhb', 'text': 'RT @WatchmenID: Sebuah film pendek tentang Renjana, si sulung yang merantau sekaligus menjadi penopang kehidupan keluarga.\n\nDrama peliknya…', 'retweet_count': 28, 'like_count': 0, 'created_at': '2023-01-27 14:56:26+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:42.046828+00:00,36,1,0,0,0,0,,14,1,[]
36,1634,"[{'id': 1457, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'po9-3XCnGr', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:46.764673Z', 'updated_at': '2023-02-27T06:28:46.764673Z', 'lead_time': 4.491, 'prediction': {}, 'result_count': 0, 'task': 1634, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 36, 'id': 1618934279307943937, 'username': 'umayshhhhb', 'text': '@txtanakbioskop @ashirazamita loppp bgdddd', 'retweet_count': 0, 'like_count': 1, 'created_at': '2023-01-27 11:29:45+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:46.825397+00:00,37,1,0,0,0,0,,14,1,[]
37,1635,"[{'id': 1458, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '9xVjHEE1On', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:48.044684Z', 'updated_at': '2023-02-27T06:28:48.044684Z', 'lead_time': 1.024, 'prediction': {}, 'result_count': 0, 'task': 1635, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 37, 'id': 1618934227961270272, 'username': 'umayshhhhb', 'text': 'RT @txtanakbioskop: Film pendek karya Inarah Syarafina yang dibintangi oleh @umayshhhhb dan @ashirazamita \n\nLangkah Renjana\n\nBisa kamu tont…', 'retweet_count': 16, 'like_count': 0, 'created_at': '2023-01-27 11:29:32+00:00'}",{},2023-02-27 06:22:42.124083+00:00,2023-02-27 06:28:48.104613+00:00,38,1,0,0,0,0,,14,1,[]
38,1636,"[{'id': 1459, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'Osa-wZm-XQ', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:49.579607Z', 'updated_at': '2023-02-27T06:28:49.579607Z', 'lead_time': 1.267, 'prediction': {}, 'result_count': 0, 'task': 1636, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 38, 'id': 1618933171583844352, 'username': 'umayshhhhb', 'text': 'RT @Cinefoxxid: Anak pertama ✅\nAnak rantau ✅\nTulang punggung keluarga ✅\n\nApakah kalian relate dengan 3 hal di atas? Kalau iya, berarti kali…', 'retweet_count': 14, 'like_count': 0, 'created_at': '2023-01-27 11:25:21+00:00'}",{},2023-02-27 06:22:42.129116+00:00,2023-02-27 06:28:49.640884+00:00,39,1,0,0,0,0,,14,1,[]
39,1637,"[{'id': 1460, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'osjRSGrgL2', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:50.704908Z', 'updated_at': '2023-02-27T06:28:50.704908Z', 'lead_time': 0.8240000000000001, 'prediction': {}, 'result_count': 0, 'task': 1637, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 39, 'id': 1618929866937860099, 'username': 'umayshhhhb', 'text': '@djaycoholyc @ashirazamita sungkemmm🙏🏼🙏🏼🙏🏼 matur nuwun somatss djayy', 'retweet_count': 0, 'like_count': 26, 'created_at': '2023-01-27 11:12:13+00:00'}",{},2023-02-27 06:22:42.129116+00:00,2023-02-27 06:28:50.766401+00:00,40,1,0,0,0,0,,14,1,[]
40,1638,"[{'id': 1461, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '18uo2kqXEK', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:51.794822Z', 'updated_at': '2023-02-27T06:28:51.794822Z', 'lead_time': 0.776, 'prediction': {}, 'result_count': 0, 'task': 1638, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 40, 'id': 1618929787288059904, 'username': 'umayshhhhb', 'text': 'RT @djaycoholyc: Film Pendek karya Inarah Syarafina\n\nPemainnya @umayshhhhb sama @ashirazamita \n\nSimpen dulu linknya buat tontonan weekend…', 'retweet_count': 14, 'like_count': 0, 'created_at': '2023-01-27 11:11:54+00:00'}",{},2023-02-27 06:22:42.129116+00:00,2023-02-27 06:28:51.848951+00:00,41,1,0,0,0,0,,14,1,[]
41,1639,"[{'id': 1462, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '37-2xwwe7g', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:52.816489Z', 'updated_at': '2023-02-27T06:28:52.816489Z', 'lead_time': 0.748, 'prediction': {}, 'result_count': 0, 'task': 1639, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 41, 'id': 1618927951118213120, 'username': 'umayshhhhb', 'text': '@aariirham2 YAIYA LAH', 'retweet_count': 0, 'like_count': 52, 'created_at': '2023-01-27 11:04:36+00:00'}",{},2023-02-27 06:22:42.129116+00:00,2023-02-27 06:28:52.895873+00:00,42,1,0,0,0,0,,14,1,[]
42,1640,"[{'id': 1463, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'DbyxnxN2Q9', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:54.494666Z', 'updated_at': '2023-02-27T06:28:54.494666Z', 'lead_time': 1.3719999999999999, 'prediction': {}, 'result_count': 0, 'task': 1640, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 42, 'id': 1618926904706478080, 'username': 'umayshhhhb', 'text': '3 taun setelah foto ini saya sudah naik 10kg 🙏🏼', 'retweet_count': 1, 'like_count': 131, 'created_at': '2023-01-27 11:00:26+00:00'}",{},2023-02-27 06:22:42.129116+00:00,2023-02-27 06:28:54.556865+00:00,43,1,0,0,0,0,,14,1,[]
43,1641,"[{'id': 1464, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'yvBxJMjgTj', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:55.759994Z', 'updated_at': '2023-02-27T06:28:55.759994Z', 'lead_time': 0.853, 'prediction': {}, 'result_count': 0, 'task': 1641, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 43, 'id': 1618926797432963073, 'username': 'umayshhhhb', 'text': '@NiswahHusniyah belom punya duit jajan 🙂', 'retweet_count': 0, 'like_count': 27, 'created_at': '2023-01-27 11:00:01+00:00'}",{},2023-02-27 06:22:42.129116+00:00,2023-02-27 06:28:55.820989+00:00,44,1,0,0,0,0,,14,1,[]
44,1642,"[{'id': 1465, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'yQrzTa7bec', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:57.297468Z', 'updated_at': '2023-02-27T06:28:57.297468Z', 'lead_time': 1.202, 'prediction': {}, 'result_count': 0, 'task': 1642, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 44, 'id': 1618925399916027905, 'username': 'umayshhhhb', 'text': 'udah mau 3 taun foto yg kiri diambil, deketinnya dari gw SMP tp gapernah digubris LOL... sampe akhirnya kerja baren… https://t.co/isZVY9huoH', 'retweet_count': 90, 'like_count': 1101, 'created_at': '2023-01-27 10:54:28+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:28:57.354775+00:00,45,1,0,0,0,0,,14,1,[]
45,1643,"[{'id': 1466, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'kY9iSohpbD', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:59.237103Z', 'updated_at': '2023-02-27T06:28:59.237103Z', 'lead_time': 1.627, 'prediction': {}, 'result_count': 0, 'task': 1643, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 45, 'id': 1618882817542475778, 'username': 'umayshhhhb', 'text': '@osloibrahim https://t.co/9lvffD9fM4', 'retweet_count': 1, 'like_count': 106, 'created_at': '2023-01-27 08:05:15+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:28:59.288459+00:00,46,1,0,0,0,0,,14,1,[]
46,1644,"[{'id': 1467, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'OiaWVh8dv6', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:00.484801Z', 'updated_at': '2023-02-27T06:29:00.484801Z', 'lead_time': 0.8310000000000001, 'prediction': {}, 'result_count': 0, 'task': 1644, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 46, 'id': 1618649175419142145, 'username': 'umayshhhhb', 'text': 'paling bener sepakbola di indonesia diganti sama kompetisi lato2 sih menurut gw https://t.co/0i2yyYQ6CS', 'retweet_count': 26, 'like_count': 160, 'created_at': '2023-01-26 16:36:51+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:00.589438+00:00,47,1,0,0,0,0,,14,1,[]
47,1645,"[{'id': 1468, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '8OpdE-WBPN', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:04.039857Z', 'updated_at': '2023-02-27T06:29:04.039857Z', 'lead_time': 3.202, 'prediction': {}, 'result_count': 0, 'task': 1645, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 47, 'id': 1618646425516249089, 'username': 'umayshhhhb', 'text': 'RT @WatchmenID: Congrats @inarahsyarafina atas film pendeknya! \n\nSeru banget liat teknologinya Layar Virtual dishowcase di sini! Potensi be…', 'retweet_count': 9, 'like_count': 0, 'created_at': '2023-01-26 16:25:55+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:04.100709+00:00,48,1,0,0,0,0,,14,1,[]
48,1646,"[{'id': 1469, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'WTGITpUsLj', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:05.234744Z', 'updated_at': '2023-02-27T06:29:05.234744Z', 'lead_time': 0.8250000000000001, 'prediction': {}, 'result_count': 0, 'task': 1646, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 48, 'id': 1618588050040426497, 'username': 'umayshhhhb', 'text': '@WatchmenID *film pendeknya: @inarahsyarafina', 'retweet_count': 0, 'like_count': 5, 'created_at': '2023-01-26 12:33:57+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:05.286737+00:00,49,1,0,0,0,0,,14,1,[]
49,1647,"[{'id': 1470, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'kofWdvzUes', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:06.444883Z', 'updated_at': '2023-02-27T06:29:06.444883Z', 'lead_time': 0.883, 'prediction': {}, 'result_count': 0, 'task': 1647, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 49, 'id': 1618550239836934144, 'username': 'umayshhhhb', 'text': 'WHOOP ✈️✈️✈️ https://t.co/gCt9yR3JOh', 'retweet_count': 36, 'like_count': 419, 'created_at': '2023-01-26 10:03:43+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:06.508588+00:00,50,1,0,0,0,0,,14,1,[]
50,1648,"[{'id': 1471, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'udHD1pD4YE', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:07.474788Z', 'updated_at': '2023-02-27T06:29:07.474788Z', 'lead_time': 0.681, 'prediction': {}, 'result_count': 0, 'task': 1648, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 50, 'id': 1618211238865174528, 'username': 'umayshhhhb', 'text': '@osloibrahim pakabar slo https://t.co/jZ8tlvmmGF', 'retweet_count': 0, 'like_count': 33, 'created_at': '2023-01-25 11:36:38+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:07.530061+00:00,51,1,0,0,0,0,,14,1,[]
51,1649,"[{'id': 1472, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'pTWGoe2_u2', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:08.767169Z', 'updated_at': '2023-02-27T06:29:08.767169Z', 'lead_time': 0.9540000000000001, 'prediction': {}, 'result_count': 0, 'task': 1649, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 51, 'id': 1618209837976014852, 'username': 'umayshhhhb', 'text': 'RT @idextratime: Emosinya terasa sangat mewakili\n\nhttps://t.co/rKGa5UYqJW', 'retweet_count': 1438, 'like_count': 0, 'created_at': '2023-01-25 11:31:04+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:08.834746+00:00,52,1,0,0,0,0,,14,1,[]
52,1650,"[{'id': 1473, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'LHPzytoWP3', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:12.154762Z', 'updated_at': '2023-02-27T06:29:17.079746Z', 'lead_time': 3.7479999999999993, 'prediction': {}, 'result_count': 0, 'task': 1650, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 52, 'id': 1618183023907995648, 'username': 'umayshhhhb', 'text': 'balik ke indo disambutnya ama lato-lato satttttt', 'retweet_count': 19, 'like_count': 775, 'created_at': '2023-01-25 09:44:31+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:17.124732+00:00,53,1,0,0,0,0,,14,1,[]
53,1651,"[{'id': 1474, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'ZvRKDiBDpu', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:19.274783Z', 'updated_at': '2023-02-27T06:29:19.274783Z', 'lead_time': 0.982, 'prediction': {}, 'result_count': 0, 'task': 1651, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 53, 'id': 1617832467720966145, 'username': 'umayshhhhb', 'text': '@Aleleleeyaa yak...', 'retweet_count': 2, 'like_count': 50, 'created_at': '2023-01-24 10:31:32+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:19.334795+00:00,54,1,0,0,0,0,,14,1,[]
54,1652,"[{'id': 1475, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'eqJI4n3vST', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:20.384932Z', 'updated_at': '2023-02-27T06:29:20.384932Z', 'lead_time': 0.747, 'prediction': {}, 'result_count': 0, 'task': 1652, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 54, 'id': 1617816603785310209, 'username': 'umayshhhhb', 'text': '@appreciatde @sinemakupicts @vidio https://t.co/oDrYQah6d6', 'retweet_count': 2, 'like_count': 10, 'created_at': '2023-01-24 09:28:30+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:20.435711+00:00,55,1,0,0,0,0,,14,1,[]
55,1653,"[{'id': 1476, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'tt1Jaf1YtT', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:43.408310Z', 'updated_at': '2023-02-27T06:29:43.408310Z', 'lead_time': 22.701, 'prediction': {}, 'result_count': 0, 'task': 1653, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 55, 'id': 1617816303649325063, 'username': 'umayshhhhb', 'text': '@hiraethgold @gofarnyebat @sinemakupicts @vidio singkatan dari romantic comedy bgst', 'retweet_count': 12, 'like_count': 41, 'created_at': '2023-01-24 09:27:19+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:43.469887+00:00,56,1,0,0,0,0,,14,1,[]
56,1654,"[{'id': 1477, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'GTOBM8mxW8', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:45.294826Z', 'updated_at': '2023-02-27T06:29:45.294826Z', 'lead_time': 1.483, 'prediction': {}, 'result_count': 0, 'task': 1654, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 56, 'id': 1617815046557696001, 'username': 'umayshhhhb', 'text': '@umayibaay @gofarnyebat @sinemakupicts @vidio hobi bikin orang istiqoroh', 'retweet_count': 1, 'like_count': 10, 'created_at': '2023-01-24 09:22:19+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:45.375534+00:00,57,1,0,0,0,0,,14,1,[]
57,1655,"[{'id': 1478, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'vf5c_4axm1', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:29:46.579704Z', 'updated_at': '2023-02-27T06:29:46.579704Z', 'lead_time': 0.872, 'prediction': {}, 'result_count': 0, 'task': 1655, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 57, 'id': 1617814707695652866, 'username': 'umayshhhhb', 'text': '@gofarnyebat @sinemakupicts @vidio romcomgst', 'retweet_count': 4, 'like_count': 30, 'created_at': '2023-01-24 09:20:58+00:00'}",{},2023-02-27 06:22:42.130627+00:00,2023-02-27 06:29:46.644800+00:00,58,1,0,0,0,0,,14,1,[]
