,id,annotations,file_upload,drafts,predictions,data,meta,created_at,updated_at,inner_id,total_annotations,cancelled_annotations,total_predictions,comment_count,unresolved_comment_count,last_comment_updated_at,project,updated_by,comment_authors
29,2426,"[{'id': 2251, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': '-69CGTwYJW', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T07:12:45.553933Z', 'updated_at': '2023-02-27T07:12:45.553933Z', 'lead_time': 1.054, 'prediction': {}, 'result_count': 0, 'task': 2426, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 29, 'id': 1620056965857804288, 'username': 'dsuperboy', 'text': 'Orang lain boleh tidak suka padamu. Tidak mungkin mengendalikan perasaan mereka. Namun kamu juga boleh tidak member… https://t.co/AsPwBLZIft', 'retweet_count': 1062, 'like_count': 3284, 'created_at': '2023-01-30 13:50:54+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 07:12:45.612355+00:00,30,1,0,0,0,0,,19,1,[]
30,2427,"[{'id': 2252, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'CciIMMZMOF', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T07:12:46.545505Z', 'updated_at': '2023-02-27T07:12:46.545505Z', 'lead_time': 0.657, 'prediction': {}, 'result_count': 0, 'task': 2427, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 30, 'id': 1620032014572453889, 'username': 'dsuperboy', 'text': 'Sedang banyak cemasnya.', 'retweet_count': 3075, 'like_count': 7108, 'created_at': '2023-01-30 12:11:45+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 07:12:46.607209+00:00,31,1,0,0,0,0,,19,1,[]
31,2428,"[{'id': 2253, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'mkWACIABLf', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T07:12:47.805279Z', 'updated_at': '2023-02-27T07:12:50.078219Z', 'lead_time': 2.026, 'prediction': {}, 'result_count': 0, 'task': 2428, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 31, 'id': 1620008626894274564, 'username': 'dsuperboy', 'text': 'Di tengah sebuah kota, ada seseorang yang tiba-tiba menangis.  Ia juga tidak mengerti, tapi air mata dari tangis it… https://t.co/YM6OnF6V8I', 'retweet_count': 787, 'like_count': 2643, 'created_at': '2023-01-30 10:38:49+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 07:12:50.130336+00:00,32,1,0,0,0,0,,19,1,[]
32,2429,"[{'id': 2254, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'AMHpF-YqQ4', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T07:12:51.904969Z', 'updated_at': '2023-02-27T07:12:51.904969Z', 'lead_time': 1.009, 'prediction': {}, 'result_count': 0, 'task': 2429, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 32, 'id': 1620006635115773952, 'username': 'dsuperboy', 'text': '@FOOD_FESS Durian', 'retweet_count': 0, 'like_count': 159, 'created_at': '2023-01-30 10:30:54+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 07:12:52.061825+00:00,33,1,0,0,0,0,,19,1,[]
33,2430,"[{'id': 2255, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'DYzwT2b_jm', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:46:12.423111Z', 'updated_at': '2023-02-27T11:46:12.423111Z', 'lead_time': 4.016, 'prediction': {}, 'result_count': 0, 'task': 2430, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 33, 'id': 1620005329785491456, 'username': 'dsuperboy', 'text': 'Lagi fase minder sama banyak hal.  Semoga segera selesai fase ini.  :)', 'retweet_count': 3046, 'like_count': 7179, 'created_at': '2023-01-30 10:25:43+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:46:12.530609+00:00,34,1,0,0,0,0,,19,1,[]
34,2431,"[{'id': 2256, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'dvhkxUHpJe', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:47:28.009543Z', 'updated_at': '2023-02-27T11:47:28.009543Z', 'lead_time': 75.054, 'prediction': {}, 'result_count': 0, 'task': 2431, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 34, 'id': 1620003045278109699, 'username': 'dsuperboy', 'text': '@dayatpiliang Aslinya dayat emang cwk kak. Aku pernah ketemu.', 'retweet_count': 0, 'like_count': 95, 'created_at': '2023-01-30 10:16:38+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:47:28.125349+00:00,35,1,0,0,0,0,,19,1,[]
35,2432,"[{'id': 2257, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'VKJ5fOvZ6W', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:47:30.911088Z', 'updated_at': '2023-02-27T11:47:30.911088Z', 'lead_time': 2.4, 'prediction': {}, 'result_count': 0, 'task': 2432, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 35, 'id': 1620002815686086656, 'username': 'dsuperboy', 'text': 'Sebulan lagilah ya. https://t.co/QjqeRvIsKf', 'retweet_count': 12, 'like_count': 451, 'created_at': '2023-01-30 10:15:44+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:47:31.018489+00:00,36,1,0,0,0,0,,19,1,[]
36,2433,"[{'id': 2258, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'pN-X7tkRQO', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:23.032796Z', 'updated_at': '2023-02-27T11:55:23.032796Z', 'lead_time': 2.033, 'prediction': {}, 'result_count': 0, 'task': 2433, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 36, 'id': 1619735360065662977, 'username': 'dsuperboy', 'text': 'Kenapa ya mahasiswa harus ngekos segala? Padahal kan bisa bawa tenda aja.', 'retweet_count': 500, 'like_count': 5981, 'created_at': '2023-01-29 16:32:57+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:23.146140+00:00,37,1,0,0,0,0,,19,1,[]
37,2434,"[{'id': 2259, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'F0g7fYyrvZ', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:25.730328Z', 'updated_at': '2023-02-27T11:55:25.730328Z', 'lead_time': 2.083, 'prediction': {}, 'result_count': 0, 'task': 2434, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 37, 'id': 1619643945226768385, 'username': 'dsuperboy', 'text': 'Membeli kursi dan meja yang sama dengan yang ada di kopisop langganan, biar berasa ada di kopisop saat kerja di rum… https://t.co/ZZDsTCwNhA', 'retweet_count': 25, 'like_count': 484, 'created_at': '2023-01-29 10:29:42+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:25.874266+00:00,38,1,0,0,0,0,,19,1,[]
38,2435,"[{'id': 2260, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'czsbmEti50', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:28.193428Z', 'updated_at': '2023-02-27T11:55:28.193428Z', 'lead_time': 1.737, 'prediction': {}, 'result_count': 0, 'task': 2435, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 38, 'id': 1619588575355633664, 'username': 'dsuperboy', 'text': 'Selamat siang orang-orang yang kangen diri sendiri.', 'retweet_count': 1139, 'like_count': 5025, 'created_at': '2023-01-29 06:49:41+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:28.360839+00:00,39,1,0,0,0,0,,19,1,[]
39,2436,"[{'id': 2261, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'J891VPnz6s', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:30.251260Z', 'updated_at': '2023-02-27T11:55:30.251260Z', 'lead_time': 1.4140000000000001, 'prediction': {}, 'result_count': 0, 'task': 2436, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 39, 'id': 1619385125208465408, 'username': 'dsuperboy', 'text': 'Orang Indonesia emang nggak bisa dihentikan. Gegara banyak yang omelin nenek-nenek mandi lumpur, sekarang mereka ga… https://t.co/gdj8tF9goc', 'retweet_count': 26, 'like_count': 828, 'created_at': '2023-01-28 17:21:15+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:30.460070+00:00,40,1,0,0,0,0,,19,1,[]
40,2437,"[{'id': 2262, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'vb7QKk7Gyb', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:32.199470Z', 'updated_at': '2023-02-27T11:55:32.199470Z', 'lead_time': 1.1320000000000001, 'prediction': {}, 'result_count': 0, 'task': 2437, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 40, 'id': 1619353850238074880, 'username': 'dsuperboy', 'text': 'Setelah perjalanan jauh itu tubuh pulang memanglah harus disiapkan. Jika tidak, biarlah tenggelam di lautan. Rantau… https://t.co/nDX4urp0nD', 'retweet_count': 162, 'like_count': 1083, 'created_at': '2023-01-28 15:16:58+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:32.338281+00:00,41,1,0,0,0,0,,19,1,[]
41,2438,"[{'id': 2263, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'eOOeY0-KBZ', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:34.169880Z', 'updated_at': '2023-02-27T11:55:34.169880Z', 'lead_time': 1.449, 'prediction': {}, 'result_count': 0, 'task': 2438, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 41, 'id': 1619315880831389700, 'username': 'dsuperboy', 'text': 'Ada saatnya bikin dulu aja. Andalkan kemampuan yang ada. Sembari belajar ini itu. Sebab kalau ditunggu hebat dulu,… https://t.co/b26DhFbGP6', 'retweet_count': 264, 'like_count': 1210, 'created_at': '2023-01-28 12:46:06+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:34.267849+00:00,42,1,0,0,0,0,,19,1,[]
42,2439,"[{'id': 2264, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '_2-O9er4u3', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:36.130155Z', 'updated_at': '2023-02-27T11:55:36.130155Z', 'lead_time': 1.349, 'prediction': {}, 'result_count': 0, 'task': 2439, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 42, 'id': 1619245806296649728, 'username': 'dsuperboy', 'text': 'Jangan jahat-jahat, aku mudah melupakanmu.', 'retweet_count': 1215, 'like_count': 5166, 'created_at': '2023-01-28 08:07:39+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:36.242524+00:00,43,1,0,0,0,0,,19,1,[]
43,2440,"[{'id': 2265, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'B17Gz4VXYZ', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:38.115551Z', 'updated_at': '2023-02-27T11:55:38.115551Z', 'lead_time': 1.411, 'prediction': {}, 'result_count': 0, 'task': 2440, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 43, 'id': 1619222052686397442, 'username': 'dsuperboy', 'text': '@convomf Ajak ngobrol, ntar kalau udah kenal juga akrab.', 'retweet_count': 14, 'like_count': 486, 'created_at': '2023-01-28 06:33:15+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:38.214728+00:00,44,1,0,0,0,0,,19,1,[]
44,2441,"[{'id': 2266, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'bVqO3f0_Rk', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:40.795024Z', 'updated_at': '2023-02-27T11:55:40.795024Z', 'lead_time': 2.132, 'prediction': {}, 'result_count': 0, 'task': 2441, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 44, 'id': 1618988226576011265, 'username': 'dsuperboy', 'text': 'Ada cerita apa hari ini?', 'retweet_count': 390, 'like_count': 4295, 'created_at': '2023-01-27 15:04:07+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:40.897105+00:00,45,1,0,0,0,0,,19,1,[]
45,2442,"[{'id': 2267, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'Yn5AzHW6zA', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:42.342813Z', 'updated_at': '2023-02-27T11:55:42.342813Z', 'lead_time': 0.934, 'prediction': {}, 'result_count': 0, 'task': 2442, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 45, 'id': 1618940555450519553, 'username': 'dsuperboy', 'text': 'Jarang ngetwit tapi tetap rajin memantau.', 'retweet_count': 585, 'like_count': 3325, 'created_at': '2023-01-27 11:54:41+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:42.449868+00:00,46,1,0,0,0,0,,19,1,[]
46,2443,"[{'id': 2268, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '7WG-BSkunp', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:44.619259Z', 'updated_at': '2023-02-27T11:55:44.619259Z', 'lead_time': 1.697, 'prediction': {}, 'result_count': 0, 'task': 2443, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 46, 'id': 1618685219187601410, 'username': 'dsuperboy', 'text': 'Tidurlah, biar hujan mulai reda.', 'retweet_count': 475, 'like_count': 2431, 'created_at': '2023-01-26 19:00:04+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:44.731452+00:00,47,1,0,0,0,0,,19,1,[]
47,2444,"[{'id': 2269, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'mqP5ADK3xe', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:46.563641Z', 'updated_at': '2023-02-27T11:55:46.563641Z', 'lead_time': 1.3860000000000001, 'prediction': {}, 'result_count': 0, 'task': 2444, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 47, 'id': 1618633953119997952, 'username': 'dsuperboy', 'text': '@Askrlfess Jadi penulis buku penuh waktu di Indonesia', 'retweet_count': 16, 'like_count': 574, 'created_at': '2023-01-26 15:36:21+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:46.667462+00:00,48,1,0,0,0,0,,19,1,[]
48,2445,"[{'id': 2270, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'nuuwE_ZqFc', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:48.427690Z', 'updated_at': '2023-02-27T11:55:48.427690Z', 'lead_time': 1.376, 'prediction': {}, 'result_count': 0, 'task': 2445, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 48, 'id': 1618601246541373440, 'username': 'dsuperboy', 'text': 'https://t.co/aZEcyuDQTM', 'retweet_count': 518, 'like_count': 2512, 'created_at': '2023-01-26 13:26:23+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:48.523418+00:00,49,1,0,0,0,0,,19,1,[]
49,2446,"[{'id': 2271, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'aWzQyee5Yo', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:50.129515Z', 'updated_at': '2023-02-27T11:55:50.129515Z', 'lead_time': 1.16, 'prediction': {}, 'result_count': 0, 'task': 2446, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 49, 'id': 1618575700314959872, 'username': 'dsuperboy', 'text': 'Maaf, aku banyak tanya.', 'retweet_count': 1010, 'like_count': 3976, 'created_at': '2023-01-26 11:44:53+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:50.257164+00:00,50,1,0,0,0,0,,19,1,[]
50,2447,"[{'id': 2272, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'hBA4YgkskH', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:52.314090Z', 'updated_at': '2023-02-27T11:55:52.314090Z', 'lead_time': 1.569, 'prediction': {}, 'result_count': 0, 'task': 2447, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 50, 'id': 1618507383650811904, 'username': 'dsuperboy', 'text': '@tanyakanrl Rambutan. Ini rambutnya kamu cabutin satu satu nder.', 'retweet_count': 6, 'like_count': 1776, 'created_at': '2023-01-26 07:13:25+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:52.413492+00:00,51,1,0,0,0,0,,19,1,[]
51,2448,"[{'id': 2273, 'completed_by': 1, 'result': [{'value': {'choices': ['Neutral']}, 'id': 'kon8EuPti4', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:55.031393Z', 'updated_at': '2023-02-27T11:55:55.031393Z', 'lead_time': 2.061, 'prediction': {}, 'result_count': 0, 'task': 2448, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 51, 'id': 1618464780846788608, 'username': 'dsuperboy', 'text': '@Askrlfess \U0001f979', 'retweet_count': 8, 'like_count': 341, 'created_at': '2023-01-26 04:24:08+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:55.150840+00:00,52,1,0,0,0,0,,19,1,[]
52,2449,"[{'id': 2274, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'l6FMzt3s3a', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:57.690130Z', 'updated_at': '2023-02-27T11:55:57.690130Z', 'lead_time': 2.043, 'prediction': {}, 'result_count': 0, 'task': 2449, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 52, 'id': 1618464717470826499, 'username': 'dsuperboy', 'text': 'Apakah kamu masih tertarik ikut organisasi kampus / komunitas seni?', 'retweet_count': 26, 'like_count': 895, 'created_at': '2023-01-26 04:23:52+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:57.793874+00:00,53,1,0,0,0,0,,19,1,[]
53,2450,"[{'id': 2275, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'nIYt6N8GTw', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:55:59.800937Z', 'updated_at': '2023-02-27T11:55:59.800937Z', 'lead_time': 1.474, 'prediction': {}, 'result_count': 0, 'task': 2450, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 53, 'id': 1618341241640615936, 'username': 'dsuperboy', 'text': '@convomf Lele kering / lele asap. Masaknya gampang, bisa pakai mejicom. Bumbunya cuma cabe + garam/ penyedap rasa +… https://t.co/xzZaiKfmj8', 'retweet_count': 0, 'like_count': 134, 'created_at': '2023-01-25 20:13:13+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:55:59.954063+00:00,54,1,0,0,0,0,,19,1,[]
54,2451,"[{'id': 2276, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '0YDj8CvQdM', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:56:01.796979Z', 'updated_at': '2023-02-27T11:56:01.796979Z', 'lead_time': 1.325, 'prediction': {}, 'result_count': 0, 'task': 2451, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 54, 'id': 1618315201161596928, 'username': 'dsuperboy', 'text': 'Kamu belum tidur juga?', 'retweet_count': 158, 'like_count': 2010, 'created_at': '2023-01-25 18:29:45+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:56:01.889696+00:00,55,1,0,0,0,0,,19,1,[]
55,2452,"[{'id': 2277, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'lC9Q9ClTfb', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:56:03.865332Z', 'updated_at': '2023-02-27T11:56:03.865332Z', 'lead_time': 1.339, 'prediction': {}, 'result_count': 0, 'task': 2452, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 55, 'id': 1618254728651247619, 'username': 'dsuperboy', 'text': 'Belajar demi mengisi masa mudamu sebaik-baiknya. Nikmati petualangan-petualangan terbaik dalam pikiranmu. Rayakan h… https://t.co/Z6OYlGcVuO', 'retweet_count': 480, 'like_count': 1894, 'created_at': '2023-01-25 14:29:27+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:56:03.997775+00:00,56,1,0,0,0,0,,19,1,[]
56,2453,"[{'id': 2278, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'wL4js2hhZb', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T11:56:06.845939Z', 'updated_at': '2023-02-27T11:56:06.845939Z', 'lead_time': 2.303, 'prediction': {}, 'result_count': 0, 'task': 2453, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 56, 'id': 1618214044133109760, 'username': 'dsuperboy', 'text': 'terbit februari 2023. https://t.co/H2nyoXBkhj', 'retweet_count': 513, 'like_count': 2004, 'created_at': '2023-01-25 11:47:47+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 11:56:06.956514+00:00,57,1,0,0,0,0,,19,1,[]
57,2454,"[{'id': 2279, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'dw3x1o2ZmZ', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T12:00:00.557807Z', 'updated_at': '2023-02-27T12:00:00.557807Z', 'lead_time': 233.068, 'prediction': {}, 'result_count': 0, 'task': 2454, 'project': 19, 'parent_prediction': None, 'parent_annotation': None}]",5d4119fc-humandsuperboy.csv,[],[],"{'Unnamed: 0': 57, 'id': 1618210390625906689, 'username': 'dsuperboy', 'text': '@hadixalwi Trobos aja bangsat. Singkatnya, gitu kira-kira, pren.', 'retweet_count': 1, 'like_count': 15, 'created_at': '2023-01-25 11:33:16+00:00'}",{},2023-02-27 07:11:57.943070+00:00,2023-02-27 12:00:00.654958+00:00,58,1,0,0,0,0,,19,1,[]
